"SCED Time Stamp","Repeated Hour Flag","QSE","REGUP","REGDN","NSPIN","NSPNM","RRSPFR","RRSFFR","RRSUFR","ECRSS","ECRSM"
"02/09/2025 14:45:10","N","QGERD","","","","","0","0","4.5","",""
"02/09/2025 14:45:10","N","QGEXA","","","","","0","0","20.8","",""
"02/09/2025 14:45:10","N","QGEXA7","","","","","0","0","4.9","",""
"02/09/2025 14:45:10","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 14:45:10","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 14:45:10","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 14:45:10","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 14:45:10","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 14:45:10","N","QOCSQ1","","","","","0","0","6.1","",""
"02/09/2025 14:45:10","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 14:45:10","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 14:45:10","N","QSTEC","0","0","0","","0","0","24.5","",""
"02/09/2025 14:45:10","N","QSTEC1","0","","0","","0","0","3","",""
"02/09/2025 14:45:10","N","QTEN18","3.8","3.2","23.2","","20.1","0","0","14.9","0"
"02/09/2025 14:45:10","N","QTENSK","","","","","0","0","13","",""
"02/09/2025 14:45:10","N","QTOTL1","-1.4","-1.2","-8.4","","-7.3","0","0","-5.4",""
"02/09/2025 15:00:13","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 15:00:13","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 15:00:13","N","QAMA","","","","","1","0","0","",""
"02/09/2025 15:00:13","N","QBPEC7","-2.4","-2.1","-14.8","","-12.8","0","0","-9.1",""
"02/09/2025 15:00:13","N","QBTU","","","","","0","0","7","",""
"02/09/2025 15:00:13","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 15:00:13","N","QEDE10","","","","","0","0","37.2","",""
"02/09/2025 15:00:13","N","QEDE12","","","","","0","0","9.4","",""
"02/09/2025 15:00:13","N","QEDES1","","","","","0","0","80.4","",""
"02/09/2025 15:00:13","N","QEDES2","","","","","0","0","6","",""
"02/09/2025 15:00:13","N","QEDES5","","","","","0","0","16.9","",""
"02/09/2025 15:00:13","N","QEDES6","","","","","0","0","7.2","",""
"02/09/2025 15:00:13","N","QEDES8","","","","","0","0","11.5","",""
"02/09/2025 15:00:13","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 15:00:13","N","QFRONT","","","","","0","0","5.5","",""
"02/09/2025 15:00:13","N","QGAR6","","","","","0","0","6.9","",""
"02/09/2025 15:00:13","N","QGERD","","","","","0","0","5","",""
"02/09/2025 15:00:13","N","QGEXA","","","","","0","0","21.3","",""
"02/09/2025 15:00:13","N","QGEXA7","","","","","0","0","4.8","",""
"02/09/2025 15:00:13","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 15:00:13","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 15:00:13","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 15:00:13","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 15:00:13","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 15:00:13","N","QOCSQ1","","","","","0","0","5.9","",""
"02/09/2025 15:00:13","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 15:00:13","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 15:00:13","N","QSTEC","0","0","0","","0","0","24.3","",""
"02/09/2025 15:00:13","N","QSTEC1","0","","0","","0","0","3.1","",""
"02/09/2025 15:00:13","N","QTEN18","3.7","3.3","23.1","","20","0","0","14.2","0"
"02/09/2025 15:00:13","N","QTENSK","","","","","0","0","12.9","",""
"02/09/2025 15:00:13","N","QTOTL1","-1.3","-1.2","-8.3","","-7.2","0","0","-5.1",""
"02/09/2025 15:15:11","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 15:15:11","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 15:15:11","N","QAMA","","","","","1","0","0","",""
"02/09/2025 15:15:11","N","QBPEC7","-2.4","-2.1","-14.8","","-12.8","0","0","-9.1",""
"02/09/2025 15:15:11","N","QBTU","","","","","0","0","7","",""
"02/09/2025 15:15:11","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 15:15:11","N","QEDE10","","","","","0","0","37.2","",""
"02/09/2025 15:15:11","N","QEDE12","","","","","0","0","9.4","",""
"02/09/2025 15:15:11","N","QEDES1","","","","","0","0","80.4","",""
"02/09/2025 15:15:11","N","QEDES2","","","","","0","0","6","",""
"02/09/2025 15:15:11","N","QEDES5","","","","","0","0","16.9","",""
"02/09/2025 15:15:11","N","QEDES6","","","","","0","0","7.2","",""
"02/09/2025 15:15:11","N","QEDES8","","","","","0","0","11.5","",""
"02/09/2025 15:15:11","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 15:15:11","N","QFRONT","","","","","0","0","5.5","",""
"02/09/2025 15:15:11","N","QGAR6","","","","","0","0","6.9","",""
"02/09/2025 15:15:11","N","QGERD","","","","","0","0","5","",""
"02/09/2025 15:15:11","N","QGEXA","","","","","0","0","21.3","",""
"02/09/2025 15:15:11","N","QGEXA7","","","","","0","0","4.8","",""
"02/09/2025 15:15:11","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 15:15:11","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 15:15:11","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 15:15:11","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 15:15:11","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 15:15:11","N","QOCSQ1","","","","","0","0","5.9","",""
"02/09/2025 15:15:11","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 15:15:11","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 15:15:11","N","QSTEC","0","0","0","","0","0","24.3","",""
"02/09/2025 15:15:11","N","QSTEC1","0","","0","","0","0","3.1","",""
"02/09/2025 15:15:11","N","QTEN18","3.7","3.3","23.1","","20","0","0","14.2","0"
"02/09/2025 15:15:11","N","QTENSK","","","","","0","0","12.9","",""
"02/09/2025 15:15:11","N","QTOTL1","-1.3","-1.2","-8.3","","-7.2","0","0","-5.1",""
"02/09/2025 15:30:11","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 15:30:11","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 15:30:11","N","QAMA","","","","","1","0","0","",""
"02/09/2025 15:30:11","N","QBPEC7","-2.4","-2.1","-14.8","","-12.8","0","0","-9.1",""
"02/09/2025 15:30:11","N","QBTU","","","","","0","0","7","",""
"02/09/2025 15:30:11","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 15:30:11","N","QEDE10","","","","","0","0","37.2","",""
"02/09/2025 15:30:11","N","QEDE12","","","","","0","0","9.4","",""
"02/09/2025 15:30:11","N","QEDES1","","","","","0","0","80.4","",""
"02/09/2025 15:30:11","N","QEDES2","","","","","0","0","6","",""
"02/09/2025 15:30:11","N","QEDES5","","","","","0","0","16.9","",""
"02/09/2025 15:30:11","N","QEDES6","","","","","0","0","7.2","",""
"02/09/2025 15:30:11","N","QEDES8","","","","","0","0","11.5","",""
"02/09/2025 15:30:11","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 15:30:11","N","QFRONT","","","","","0","0","5.5","",""
"02/09/2025 15:30:11","N","QGAR6","","","","","0","0","6.9","",""
"02/09/2025 15:30:11","N","QGERD","","","","","0","0","5","",""
"02/09/2025 15:30:11","N","QGEXA","","","","","0","0","21.3","",""
"02/09/2025 15:30:11","N","QGEXA7","","","","","0","0","4.8","",""
"02/09/2025 15:30:11","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 15:30:11","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 15:30:11","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 15:30:11","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 15:30:11","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 15:30:11","N","QOCSQ1","","","","","0","0","5.9","",""
"02/09/2025 15:30:11","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 15:30:11","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 15:30:11","N","QSTEC","0","0","0","","0","0","24.3","",""
"02/09/2025 15:30:11","N","QSTEC1","0","","0","","0","0","3.1","",""
"02/09/2025 15:30:11","N","QTEN18","3.7","3.3","23.1","","20","0","0","14.2","0"
"02/09/2025 15:30:11","N","QTENSK","","","","","0","0","12.9","",""
"02/09/2025 15:30:11","N","QTOTL1","-1.3","-1.2","-8.3","","-7.2","0","0","-5.1",""
"02/09/2025 15:45:10","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 15:45:10","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 15:45:10","N","QAMA","","","","","1","0","0","",""
"02/09/2025 15:45:10","N","QBPEC7","-2.4","-2.1","-14.8","","-12.8","0","0","-9.1",""
"02/09/2025 15:45:10","N","QBTU","","","","","0","0","7","",""
"02/09/2025 15:45:10","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 15:45:10","N","QEDE10","","","","","0","0","37.2","",""
"02/09/2025 15:45:10","N","QEDE12","","","","","0","0","9.4","",""
"02/09/2025 15:45:10","N","QEDES1","","","","","0","0","80.4","",""
"02/09/2025 15:45:10","N","QEDES2","","","","","0","0","6","",""
"02/09/2025 15:45:10","N","QEDES5","","","","","0","0","16.9","",""
"02/09/2025 15:45:10","N","QEDES6","","","","","0","0","7.2","",""
"02/09/2025 15:45:10","N","QEDES8","","","","","0","0","11.5","",""
"02/09/2025 15:45:10","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 15:45:10","N","QFRONT","","","","","0","0","5.5","",""
"02/09/2025 15:45:10","N","QGAR6","","","","","0","0","6.9","",""
"02/09/2025 15:45:10","N","QGERD","","","","","0","0","5","",""
"02/09/2025 15:45:10","N","QGEXA","","","","","0","0","21.3","",""
"02/09/2025 15:45:10","N","QGEXA7","","","","","0","0","4.8","",""
"02/09/2025 15:45:10","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 15:45:10","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 15:45:10","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 15:45:10","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 15:45:10","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 15:45:10","N","QOCSQ1","","","","","0","0","5.9","",""
"02/09/2025 15:45:10","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 15:45:10","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 15:45:10","N","QSTEC","0","0","0","","0","0","24.3","",""
"02/09/2025 15:45:10","N","QSTEC1","0","","0","","0","0","3.1","",""
"02/09/2025 15:45:10","N","QTEN18","3.7","3.3","23.1","","20","0","0","14.2","0"
"02/09/2025 15:45:10","N","QTENSK","","","","","0","0","12.9","",""
"02/09/2025 15:45:10","N","QTOTL1","-1.3","-1.2","-8.3","","-7.2","0","0","-5.1",""
"02/09/2025 16:00:12","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 16:00:12","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 16:00:12","N","QAMA","","","","","1","0","0","",""
"02/09/2025 16:00:12","N","QBPEC7","-2.6","-2.3","-14.7","","-12.7","0","0","-8.8",""
"02/09/2025 16:00:12","N","QBTU","","","","","0","0","7","",""
"02/09/2025 16:00:12","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 16:00:12","N","QEDE10","","","","","0","0","36.7","",""
"02/09/2025 16:00:12","N","QEDE12","","","","","0","0","9.1","",""
"02/09/2025 16:00:12","N","QEDES1","","","","","0","0","78.9","",""
"02/09/2025 16:00:12","N","QEDES2","","","","","0","0","5.9","",""
"02/09/2025 16:00:12","N","QEDES5","","","","","0","0","16.6","",""
"02/09/2025 16:00:12","N","QEDES6","","","","","0","0","6.5","",""
"02/09/2025 16:00:12","N","QEDES8","","","","","0","0","11.4","",""
"02/09/2025 16:00:12","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 16:00:12","N","QFRONT","","","","","0","0","5.6","",""
"02/09/2025 16:00:12","N","QGAR6","","","","","0","0","6.8","",""
"02/09/2025 16:00:12","N","QGERD","","","","","0","0","5.4","",""
"02/09/2025 16:00:12","N","QGEXA","","","","","0","0","21.8","",""
"02/09/2025 16:00:12","N","QGEXA7","","","","","0","0","4.7","",""
"02/09/2025 16:00:12","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 16:00:12","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 16:00:12","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 16:00:12","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 16:00:12","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 16:00:12","N","QOCSQ1","","","","","0","0","5.8","",""
"02/09/2025 16:00:12","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 16:00:12","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 16:00:12","N","QSTEC","0","0","0","","0","0","24.1","",""
"02/09/2025 16:00:12","N","QSTEC1","0","0","0","","0","0","3.1","",""
"02/09/2025 16:00:12","N","QTEN18","4","3.5","22.8","","19.7","0","0","13.6","0"
"02/09/2025 16:00:12","N","QTENSK","","","","","0","0","12.6","",""
"02/09/2025 16:00:12","N","QTOTL1","-1.4","-1.2","-8.1","","-7","0","0","-4.8",""
"02/09/2025 16:15:10","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 16:15:10","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 16:15:10","N","QAMA","","","","","1","0","0","",""
"02/09/2025 16:15:10","N","QBPEC7","-2.6","-2.3","-14.7","","-12.7","0","0","-8.8",""
"02/09/2025 16:15:10","N","QBTU","","","","","0","0","7","",""
"02/09/2025 16:15:10","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 16:15:10","N","QEDE10","","","","","0","0","36.7","",""
"02/09/2025 16:15:10","N","QEDE12","","","","","0","0","9.1","",""
"02/09/2025 16:15:10","N","QEDES1","","","","","0","0","78.9","",""
"02/09/2025 16:15:10","N","QEDES2","","","","","0","0","5.9","",""
"02/09/2025 16:15:10","N","QEDES5","","","","","0","0","16.6","",""
"02/09/2025 16:15:10","N","QEDES6","","","","","0","0","6.5","",""
"02/09/2025 16:15:10","N","QEDES8","","","","","0","0","11.4","",""
"02/09/2025 16:15:10","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 16:15:10","N","QFRONT","","","","","0","0","5.6","",""
"02/09/2025 16:15:10","N","QGAR6","","","","","0","0","6.8","",""
"02/09/2025 16:15:10","N","QGERD","","","","","0","0","5.4","",""
"02/09/2025 16:15:10","N","QGEXA","","","","","0","0","21.8","",""
"02/09/2025 16:15:10","N","QGEXA7","","","","","0","0","4.7","",""
"02/09/2025 16:15:10","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 16:15:10","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 16:15:10","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 16:15:10","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 16:15:10","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 16:15:10","N","QOCSQ1","","","","","0","0","5.8","",""
"02/09/2025 16:15:10","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 16:15:10","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 16:15:10","N","QSTEC","0","0","0","","0","0","24.1","",""
"02/09/2025 16:15:10","N","QSTEC1","0","0","0","","0","0","3.1","",""
"02/09/2025 16:15:10","N","QTEN18","4","3.5","22.8","","19.7","0","0","13.6","0"
"02/09/2025 16:15:10","N","QTENSK","","","","","0","0","12.6","",""
"02/09/2025 16:15:10","N","QTOTL1","-1.4","-1.2","-8.1","","-7","0","0","-4.8",""
"02/09/2025 16:30:10","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 16:30:10","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 16:30:10","N","QAMA","","","","","1","0","0","",""
"02/09/2025 16:30:10","N","QBPEC7","-2.6","-2.3","-14.7","","-12.7","0","0","-8.8",""
"02/09/2025 16:30:10","N","QBTU","","","","","0","0","7","",""
"02/09/2025 16:30:10","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 16:30:10","N","QEDE10","","","","","0","0","36.7","",""
"02/09/2025 16:30:10","N","QEDE12","","","","","0","0","9.1","",""
"02/09/2025 16:30:10","N","QEDES1","","","","","0","0","78.9","",""
"02/09/2025 16:30:10","N","QEDES2","","","","","0","0","5.9","",""
"02/09/2025 16:30:10","N","QEDES5","","","","","0","0","16.6","",""
"02/09/2025 16:30:10","N","QEDES6","","","","","0","0","6.5","",""
"02/09/2025 16:30:10","N","QEDES8","","","","","0","0","11.4","",""
"02/09/2025 16:30:10","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 16:30:10","N","QFRONT","","","","","0","0","5.6","",""
"02/09/2025 16:30:10","N","QGAR6","","","","","0","0","6.8","",""
"02/09/2025 16:30:10","N","QGERD","","","","","0","0","5.4","",""
"02/09/2025 16:30:10","N","QGEXA","","","","","0","0","21.8","",""
"02/09/2025 16:30:10","N","QGEXA7","","","","","0","0","4.7","",""
"02/09/2025 16:30:10","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 16:30:10","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 16:30:10","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 16:30:10","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 16:30:10","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 16:30:10","N","QOCSQ1","","","","","0","0","5.8","",""
"02/09/2025 16:30:10","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 16:30:10","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 16:30:10","N","QSTEC","0","0","0","","0","0","24.1","",""
"02/09/2025 16:30:10","N","QSTEC1","0","0","0","","0","0","3.1","",""
"02/09/2025 16:30:10","N","QTEN18","4","3.5","22.8","","19.7","0","0","13.6","0"
"02/09/2025 16:30:10","N","QTENSK","","","","","0","0","12.6","",""
"02/09/2025 16:30:10","N","QTOTL1","-1.4","-1.2","-8.1","","-7","0","0","-4.8",""
"02/09/2025 16:45:09","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 16:45:09","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 16:45:09","N","QAMA","","","","","1","0","0","",""
"02/09/2025 16:45:09","N","QBPEC7","-2.6","-2.3","-14.7","","-12.7","0","0","-8.8",""
"02/09/2025 16:45:09","N","QBTU","","","","","0","0","7","",""
"02/09/2025 16:45:09","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 16:45:09","N","QEDE10","","","","","0","0","36.7","",""
"02/09/2025 16:45:09","N","QEDE12","","","","","0","0","9.1","",""
"02/09/2025 16:45:09","N","QEDES1","","","","","0","0","78.9","",""
"02/09/2025 16:45:09","N","QEDES2","","","","","0","0","5.9","",""
"02/09/2025 16:45:09","N","QEDES5","","","","","0","0","16.6","",""
"02/09/2025 16:45:09","N","QEDES6","","","","","0","0","6.5","",""
"02/09/2025 16:45:09","N","QEDES8","","","","","0","0","11.4","",""
"02/09/2025 16:45:09","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 16:45:09","N","QFRONT","","","","","0","0","5.6","",""
"02/09/2025 16:45:09","N","QGAR6","","","","","0","0","6.8","",""
"02/09/2025 16:45:09","N","QGERD","","","","","0","0","5.4","",""
"02/09/2025 16:45:09","N","QGEXA","","","","","0","0","21.8","",""
"02/09/2025 16:45:09","N","QGEXA7","","","","","0","0","4.7","",""
"02/09/2025 16:45:09","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 16:45:09","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 16:45:09","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 16:45:09","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 16:45:09","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 16:45:09","N","QOCSQ1","","","","","0","0","5.8","",""
"02/09/2025 16:45:09","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 16:45:09","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 16:45:09","N","QSTEC","0","0","0","","0","0","24.1","",""
"02/09/2025 16:45:09","N","QSTEC1","0","0","0","","0","0","3.1","",""
"02/09/2025 16:45:09","N","QTEN18","4","3.5","22.8","","19.7","0","0","13.6","0"
"02/09/2025 16:45:09","N","QTENSK","","","","","0","0","12.6","",""
"02/09/2025 16:45:09","N","QTOTL1","-1.4","-1.2","-8.1","","-7","0","0","-4.8",""
"02/09/2025 17:00:12","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 17:00:12","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 17:00:12","N","QAMA","","","","","1","0","0","",""
"02/09/2025 17:00:12","N","QBPEC7","-3.3","-1.5","-14.5","","-12.5","0","0","-6",""
"02/09/2025 17:00:12","N","QBTU","","","","","0","0","7","",""
"02/09/2025 17:00:12","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 17:00:12","N","QEDE10","","","","","0","0","36.1","",""
"02/09/2025 17:00:12","N","QEDE12","","","","","0","0","10.3","",""
"02/09/2025 17:00:12","N","QEDES1","","","","","0","0","78.3","",""
"02/09/2025 17:00:12","N","QEDES2","","","","","0","0","5.8","",""
"02/09/2025 17:00:12","N","QEDES5","","","","","0","0","16.3","",""
"02/09/2025 17:00:12","N","QEDES6","","","","","0","0","6.2","",""
"02/09/2025 17:00:12","N","QEDES8","","","","","0","0","11.3","",""
"02/09/2025 17:00:12","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 17:00:12","N","QFRONT","","","","","0","0","5.7","",""
"02/09/2025 17:00:12","N","QGAR6","","","","","0","0","6.9","",""
"02/09/2025 17:00:12","N","QGERD","","","","","0","0","4.9","",""
"02/09/2025 17:00:12","N","QGEXA","","","","","0","0","22.3","",""
"02/09/2025 17:00:12","N","QGEXA7","","","","","0","0","4.6","",""
"02/09/2025 17:00:12","N","QJUSL1","","","3","","10","0","0","10",""
